PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31527264","Atp6ap2 deletion causes extensive vacuolation that consumes the insulin content of pancreatic β cells","Binger KJ, Neukam M, Tattikota SG, Qadri F, Puchkov D, Willmes DM, Wurmsee S, Geisberger S, Dechend R, Raile K, Kurth T, Nguyen G, Poy MN, Solimena M, Muller DN, Birkenfeld AL.","Proc Natl Acad Sci U S A. 2019 Oct 1;116(40):19983-19988. doi: 10.1073/pnas.1903678116. Epub 2019 Sep 16.","Binger KJ","Proc Natl Acad Sci U S A","2019","2019/09/19","PMC6778207","","10.1073/pnas.1903678116"
"26440539","Genome-wide meta-analysis reveals common splice site acceptor variant in CHRNA4 associated with nicotine dependence","Hancock DB, Reginsson GW, Gaddis NC, Chen X, Saccone NL, Lutz SM, Qaiser B, Sherva R, Steinberg S, Zink F, Stacey SN, Glasheen C, Chen J, Gu F, Frederiksen BN, Loukola A, Gudbjartsson DF, Brüske I, Landi MT, Bickeböller H, Madden P, Farrer L, Kaprio J, Kranzler HR, Gelernter J, Baker TB, Kraft P, Amos CI, Caporaso NE, Hokanson JE, Bierut LJ, Thorgeirsson TE, Johnson EO, Stefansson K.","Transl Psychiatry. 2015 Oct 6;5(10):e651. doi: 10.1038/tp.2015.149.","Hancock DB","Transl Psychiatry","2015","2015/10/07","PMC4930126","","10.1038/tp.2015.149"
"28158590","A whole-blood transcriptome meta-analysis identifies gene expression signatures of cigarette smoking","Huan T, Joehanes R, Schurmann C, Schramm K, Pilling LC, Peters MJ, Mägi R, DeMeo D, O'Connor GT, Ferrucci L, Teumer A, Homuth G, Biffar R, Völker U, Herder C, Waldenberger M, Peters A, Zeilinger S, Metspalu A, Hofman A, Uitterlinden AG, Hernandez DG, Singleton AB, Bandinelli S, Munson PJ, Lin H, Benjamin EJ, Esko T, Grabe HJ, Prokisch H, van Meurs JB, Melzer D, Levy D.","Hum Mol Genet. 2016 Nov 1;25(21):4611-4623. doi: 10.1093/hmg/ddw288.","Huan T","Hum Mol Genet","2016","2017/02/04","PMC5975607","","10.1093/hmg/ddw288"
"28346443","Genome-wide association study of glioma subtypes identifies specific differences in genetic susceptibility to glioblastoma and non-glioblastoma tumors","Melin BS, Barnholtz-Sloan JS, Wrensch MR, Johansen C, Il'yasova D, Kinnersley B, Ostrom QT, Labreche K, Chen Y, Armstrong G, Liu Y, Eckel-Passow JE, Decker PA, Labussière M, Idbaih A, Hoang-Xuan K, Di Stefano AL, Mokhtari K, Delattre JY, Broderick P, Galan P, Gousias K, Schramm J, Schoemaker MJ, Fleming SJ, Herms S, Heilmann S, Nöthen MM, Wichmann HE, Schreiber S, Swerdlow A, Lathrop M, Simon M, Sanson M, Andersson U, Rajaraman P, Chanock S, Linet M, Wang Z, Yeager M; GliomaScan Consortium, Wiencke JK, Hansen H, McCoy L, Rice T, Kosel ML, Sicotte H, Amos CI, Bernstein JL, Davis F, Lachance D, Lau C, Merrell RT, Shildkraut J, Ali-Osman F, Sadetzki S, Scheurer M, Shete S, Lai RK, Claus EB, Olson SH, Jenkins RB, Houlston RS, Bondy ML.","Nat Genet. 2017 May;49(5):789-794. doi: 10.1038/ng.3823. Epub 2017 Mar 27.","Melin BS","Nat Genet","2017","2017/03/28","PMC5558246","NIHMS891712","10.1038/ng.3823"
"26419389","Meta-analysis of real-time fMRI neurofeedback studies using individual participant data: How is brain regulation mediated?","Emmert K, Kopel R, Sulzer J, Brühl AB, Berman BD, Linden DEJ, Horovitz SG, Breimhorst M, Caria A, Frank S, Johnston S, Long Z, Paret C, Robineau F, Veit R, Bartsch A, Beckmann CF, Van De Ville D, Haller S.","Neuroimage. 2016 Jan 1;124(Pt A):806-812. doi: 10.1016/j.neuroimage.2015.09.042. Epub 2015 Sep 28.","Emmert K","Neuroimage","2016","2015/10/01","","","10.1016/j.neuroimage.2015.09.042"
"27173435","An organelle-specific protein landscape identifies novel diseases and molecular mechanisms","Boldt K, van Reeuwijk J, Lu Q, Koutroumpas K, Nguyen TM, Texier Y, van Beersum SE, Horn N, Willer JR, Mans DA, Dougherty G, Lamers IJ, Coene KL, Arts HH, Betts MJ, Beyer T, Bolat E, Gloeckner CJ, Haidari K, Hetterschijt L, Iaconis D, Jenkins D, Klose F, Knapp B, Latour B, Letteboer SJ, Marcelis CL, Mitic D, Morleo M, Oud MM, Riemersma M, Rix S, Terhal PA, Toedt G, van Dam TJ, de Vrieze E, Wissinger Y, Wu KM, Apic G, Beales PL, Blacque OE, Gibson TJ, Huynen MA, Katsanis N, Kremer H, Omran H, van Wijk E, Wolfrum U, Kepes F, Davis EE, Franco B, Giles RH, Ueffing M, Russell RB, Roepman R; UK10K Rare Diseases Group.","Nat Commun. 2016 May 13;7:11491. doi: 10.1038/ncomms11491.","Boldt K","Nat Commun","2016","2016/05/14","PMC4869170","","10.1038/ncomms11491"
"26862389","Allergen immunotherapy for allergic asthma: protocol for a systematic review","Dhami S, Nurmatov U, Agache I, Lau S, Muraro A, Jutel M, Roberts G, Akdis C, Bonini M, Calderon M, Casale T, Cavkaytar O, Cox L, Demoly P, Flood B, Hamelmann E, Izuhara K, Kalayci Ö, Kleine-Tebbe J, Nieto A, Papadopoulos N, Pfaar O, Rosenwasser L, Ryan D, Schmidt-Weber C, Szefler S, Wahn U, van Wijk RG, Wilkinson J, Sheikh A.","Clin Transl Allergy. 2016 Feb 9;6:5. doi: 10.1186/s13601-016-0094-y. eCollection 2015.","Dhami S","Clin Transl Allergy","2016","2016/02/11","PMC4746770","","10.1186/s13601-016-0094-y"
"28594918","Obesity, metabolic factors and risk of different histological types of lung cancer: A Mendelian randomization study","Carreras-Torres R, Johansson M, Haycock PC, Wade KH, Relton CL, Martin RM, Davey Smith G, Albanes D, Aldrich MC, Andrew A, Arnold SM, Bickeböller H, Bojesen SE, Brunnström H, Manjer J, Brüske I, Caporaso NE, Chen C, Christiani DC, Christian WJ, Doherty JA, Duell EJ, Field JK, Davies MPA, Marcus MW, Goodman GE, Grankvist K, Haugen A, Hong YC, Kiemeney LA, van der Heijden EHFM, Kraft P, Johansson MB, Lam S, Landi MT, Lazarus P, Le Marchand L, Liu G, Melander O, Park SL, Rennert G, Risch A, Haura EB, Scelo G, Zaridze D, Mukeriya A, Savić M, Lissowska J, Swiatkowska B, Janout V, Holcatova I, Mates D, Schabath MB, Shen H, Tardon A, Teare MD, Woll P, Tsao MS, Wu X, Yuan JM, Hung RJ, Amos CI, McKay J, Brennan P.","PLoS One. 2017 Jun 8;12(6):e0177875. doi: 10.1371/journal.pone.0177875. eCollection 2017.","Carreras-Torres R","PLoS One","2017","2017/06/09","PMC5464539","","10.1371/journal.pone.0177875"
"26042199","Ghrelin","Müller TD, Nogueiras R, Andermann ML, Andrews ZB, Anker SD, Argente J, Batterham RL, Benoit SC, Bowers CY, Broglio F, Casanueva FF, D'Alessio D, Depoortere I, Geliebter A, Ghigo E, Cole PA, Cowley M, Cummings DE, Dagher A, Diano S, Dickson SL, Diéguez C, Granata R, Grill HJ, Grove K, Habegger KM, Heppner K, Heiman ML, Holsen L, Holst B, Inui A, Jansson JO, Kirchner H, Korbonits M, Laferrère B, LeRoux CW, Lopez M, Morin S, Nakazato M, Nass R, Perez-Tilve D, Pfluger PT, Schwartz TW, Seeley RJ, Sleeman M, Sun Y, Sussel L, Tong J, Thorner MO, van der Lely AJ, van der Ploeg LH, Zigman JM, Kojima M, Kangawa K, Smith RG, Horvath T, Tschöp MH.","Mol Metab. 2015 Mar 21;4(6):437-60. doi: 10.1016/j.molmet.2015.03.005. eCollection 2015 Jun.","Müller TD","Mol Metab","2015","2015/06/05","PMC4443295","","10.1016/j.molmet.2015.03.005"
"31048695","Author Correction: CHD3 helicase domain mutations cause a neurodevelopmental syndrome with macrocephaly and impaired speech and language","Snijders Blok L, Rousseau J, Twist J, Ehresmann S, Takaku M, Venselaar H, Rodan LH, Nowak CB, Douglas J, Swoboda KJ, Steeves MA, Sahai I, Stumpel CTRM, Stegmann APA, Wheeler P, Willing M, Fiala E, Kochhar A, Gibson WT, Cohen ASA, Agbahovbe R, Innes AM, Au PYB, Rankin J, Anderson IJ, Skinner SA, Louie RJ, Warren HE, Afenjar A, Keren B, Nava C, Buratti J, Isapof A, Rodriguez D, Lewandowski R, Propst J, van Essen T, Choi M, Lee S, Chae JH, Price S, Schnur RE, Douglas G, Wentzensen IM, Zweier C, Reis A, Bialer MG, Moore C, Koopmans M, Brilstra EH, Monroe GR, van Gassen KLI, van Binsbergen E, Newbury-Ecob R, Bownass L, Bader I, Mayr JA, Wortmann SB, Jakielski KJ, Strand EA, Kloth K, Bierhals T; DDD study, Roberts JD, Petrovich RM, Machida S, Kurumizaka H, Lelieveld S, Pfundt R, Jansen S, Deriziotis P, Faivre L, Thevenon J, Assoum M, Shriberg L, Kleefstra T, Brunner HG, Wade PA, Fisher SE, Campeau PM.","Nat Commun. 2019 May 2;10(1):2079. doi: 10.1038/s41467-019-10161-9.","Snijders Blok L","Nat Commun","2019","2019/05/04","PMC6497626","","10.1038/s41467-019-10161-9"
"27606929","Rapporteur summaries of plenary, symposia, and oral sessions from the XXIIIrd World Congress of Psychiatric Genetics Meeting in Toronto, Canada, 16-20 October 2015","Zai G, Alberry B, Arloth J, Bánlaki Z, Bares C, Boot E, Camilo C, Chadha K, Chen Q, Cole CB, Cost KT, Crow M, Ekpor I, Fischer SB, Flatau L, Gagliano S, Kirli U, Kukshal P, Labrie V, Lang M, Lett TA, Maffioletti E, Maier R, Mihaljevic M, Mittal K, Monson ET, O'Brien NL, Østergaard SD, Ovenden E, Patel S, Peterson RE, Pouget JG, Rovaris DL, Seaman L, Shankarappa B, Tsetsos F, Vereczkei A, Wang C, Xulu K, Yuen RK, Zhao J, Zai CC, Kennedy JL.","Psychiatr Genet. 2016 Dec;26(6):229-257. doi: 10.1097/YPG.0000000000000148.","Zai G","Psychiatr Genet","2016","2016/09/09","PMC5134913","NIHMS808672","10.1097/YPG.0000000000000148"
"27766931","RENEB intercomparisons applying the conventional Dicentric Chromosome Assay (DCA)","Oestreicher U, Samaga D, Ainsbury E, Antunes AC, Baeyens A, Barrios L, Beinke C, Beukes P, Blakely WF, Cucu A, De Amicis A, Depuydt J, De Sanctis S, Di Giorgio M, Dobos K, Dominguez I, Duy PN, Espinoza ME, Flegal FN, Figel M, Garcia O, Monteiro Gil O, Gregoire E, Guerrero-Carbajal C, Güçlü İ, Hadjidekova V, Hande P, Kulka U, Lemon J, Lindholm C, Lista F, Lumniczky K, Martinez-Lopez W, Maznyk N, Meschini R, M'kacher R, Montoro A, Moquet J, Moreno M, Noditi M, Pajic J, Radl A, Ricoul M, Romm H, Roy L, Sabatier L, Sebastià N, Slabbert J, Sommer S, Stuck Oliveira M, Subramanian U, Suto Y, Que T, Testa A, Terzoudi G, Vral A, Wilkins R, Yanti L, Zafiropoulos D, Wojcik A.","Int J Radiat Biol. 2017 Jan;93(1):20-29. doi: 10.1080/09553002.2016.1233370. Epub 2016 Oct 21.","Oestreicher U","Int J Radiat Biol","2017","2016/10/22","","","10.1080/09553002.2016.1233370"
"29237241","The Physcomitrella patens chromosome-scale assembly reveals moss genome structure and evolution","Lang D, Ullrich KK, Murat F, Fuchs J, Jenkins J, Haas FB, Piednoel M, Gundlach H, Van Bel M, Meyberg R, Vives C, Morata J, Symeonidi A, Hiss M, Muchero W, Kamisugi Y, Saleh O, Blanc G, Decker EL, van Gessel N, Grimwood J, Hayes RD, Graham SW, Gunter LE, McDaniel SF, Hoernstein SNW, Larsson A, Li FW, Perroud PF, Phillips J, Ranjan P, Rokshar DS, Rothfels CJ, Schneider L, Shu S, Stevenson DW, Thümmler F, Tillich M, Villarreal Aguilar JC, Widiez T, Wong GK, Wymore A, Zhang Y, Zimmer AD, Quatrano RS, Mayer KFX, Goodstein D, Casacuberta JM, Vandepoele K, Reski R, Cuming AC, Tuskan GA, Maumus F, Salse J, Schmutz J, Rensing SA.","Plant J. 2018 Feb;93(3):515-533. doi: 10.1111/tpj.13801.","Lang D","Plant J","2018","2017/12/14","","","10.1111/tpj.13801"
"27642271","Metabolomics enables precision medicine: ""A White Paper, Community Perspective""","Beger RD, Dunn W, Schmidt MA, Gross SS, Kirwan JA, Cascante M, Brennan L, Wishart DS, Oresic M, Hankemeier T, Broadhurst DI, Lane AN, Suhre K, Kastenmüller G, Sumner SJ, Thiele I, Fiehn O, Kaddurah-Daouk R; for “Precision Medicine and Pharmacometabolomics Task Group”-Metabolomics Society Initiative.","Metabolomics. 2016;12(10):149. doi: 10.1007/s11306-016-1094-6. Epub 2016 Sep 2.","Beger RD","Metabolomics","2016","2016/09/20","PMC5009152","","10.1007/s11306-016-1094-6"
"31522940","Genome Sequence of Striga asiatica Provides Insight into the Evolution of Plant Parasitism","Yoshida S, Kim S, Wafula EK, Tanskanen J, Kim YM, Honaas L, Yang Z, Spallek T, Conn CE, Ichihashi Y, Cheong K, Cui S, Der JP, Gundlach H, Jiao Y, Hori C, Ishida JK, Kasahara H, Kiba T, Kim MS, Koo N, Laohavisit A, Lee YH, Lumba S, McCourt P, Mortimer JC, Mutuku JM, Nomura T, Sasaki-Sekimoto Y, Seto Y, Wang Y, Wakatake T, Sakakibara H, Demura T, Yamaguchi S, Yoneyama K, Manabe RI, Nelson DC, Schulman AH, Timko MP, dePamphilis CW, Choi D, Shirasu K.","Curr Biol. 2019 Sep 23;29(18):3041-3052.e4. doi: 10.1016/j.cub.2019.07.086. Epub 2019 Sep 12.","Yoshida S","Curr Biol","2019","2019/09/17","","","10.1016/j.cub.2019.07.086"
"29185012","Systems biology of the IMIDIA biobank from organ donors and pancreatectomised patients defines a novel transcriptomic signature of islets from individuals with type 2 diabetes","Solimena M, Schulte AM, Marselli L, Ehehalt F, Richter D, Kleeberg M, Mziaut H, Knoch KP, Parnis J, Bugliani M, Siddiq A, Jörns A, Burdet F, Liechti R, Suleiman M, Margerie D, Syed F, Distler M, Grützmann R, Petretto E, Moreno-Moral A, Wegbrod C, Sönmez A, Pfriem K, Friedrich A, Meinel J, Wollheim CB, Baretton GB, Scharfmann R, Nogoceke E, Bonifacio E, Sturm D, Meyer-Puttlitz B, Boggi U, Saeger HD, Filipponi F, Lesche M, Meda P, Dahl A, Wigger L, Xenarios I, Falchi M, Thorens B, Weitz J, Bokvist K, Lenzen S, Rutter GA, Froguel P, von Bülow M, Ibberson M, Marchetti P.","Diabetologia. 2018 Mar;61(3):641-657. doi: 10.1007/s00125-017-4500-3. Epub 2017 Nov 28.","Solimena M","Diabetologia","2018","2017/11/30","PMC5803296","","10.1007/s00125-017-4500-3"
"30770872","Author Correction: CHD3 helicase domain mutations cause a neurodevelopmental syndrome with macrocephaly and impaired speech and language","Blok LS, Rousseau J, Twist J, Ehresmann S, Takaku M, Venselaar H, Rodan LH, Nowak CB, Douglas J, Swoboda KJ, Steeves MA, Sahai I, Stumpel CTRM, Stegmann APA, Wheeler P, Willing M, Fiala E, Kochhar A, Gibson WT, Cohen ASA, Agbahovbe R, Innes AM, Au PYB, Rankin J, Anderson IJ, Skinner SA, Louie RJ, Warren HE, Afenjar A, Keren B, Nava C, Buratti J, Isapof A, Rodriguez D, Lewandowski R, Propst J, van Essen T, Choi M, Lee S, Chae JH, Price S, Schnur RE, Douglas G, Wentzensen IM, Zweier C, Reis A, Bialer MG, Moore C, Koopmans M, Brilstra EH, Monroe GR, van Gassen KLI, van Binsbergen E, Newbury-Ecob R, Bownass L, Bader I, Mayr JA, Wortmann SB, Jakielski KJ, Strand EA, Kloth K, Bierhals T; DDD study, Roberts JD, Petrovich RM, Machida S, Kurumizaka H, Lelieveld S, Pfundt R, Jansen S, Deriziotis P, Faivre L, Thevenon J, Assoum M, Shriberg L, Kleefstra T, Brunner HG, Wade PA, Fisher SE, Campeau PM.","Nat Commun. 2019 Feb 15;10(1):883. doi: 10.1038/s41467-019-08800-2.","Blok LS","Nat Commun","2019","2019/02/17","PMC6377600","","10.1038/s41467-019-08800-2"
"29861108","De Novo and Inherited Loss-of-Function Variants in TLK2: Clinical and Genotype-Phenotype Evaluation of a Distinct Neurodevelopmental Disorder","Reijnders MRF, Miller KA, Alvi M, Goos JAC, Lees MM, de Burca A, Henderson A, Kraus A, Mikat B, de Vries BBA, Isidor B, Kerr B, Marcelis C, Schluth-Bolard C, Deshpande C, Ruivenkamp CAL, Wieczorek D; Deciphering Developmental Disorders Study, Baralle D, Blair EM, Engels H, Lüdecke HJ, Eason J, Santen GWE, Clayton-Smith J, Chandler K, Tatton-Brown K, Payne K, Helbig K, Radtke K, Nugent KM, Cremer K, Strom TM, Bird LM, Sinnema M, Bitner-Glindzicz M, van Dooren MF, Alders M, Koopmans M, Brick L, Kozenko M, Harline ML, Klaassens M, Steinraths M, Cooper NS, Edery P, Yap P, Terhal PA, van der Spek PJ, Lakeman P, Taylor RL, Littlejohn RO, Pfundt R, Mercimek-Andrews S, Stegmann APA, Kant SG, McLean S, Joss S, Swagemakers SMA, Douzgou S, Wall SA, Küry S, Calpena E, Koelling N, McGowan SJ, Twigg SRF, Mathijssen IMJ, Nellaker C, Brunner HG, Wilkie AOM.","Am J Hum Genet. 2018 Jun 7;102(6):1195-1203. doi: 10.1016/j.ajhg.2018.04.014. Epub 2018 May 31.","Reijnders MRF","Am J Hum Genet","2018","2018/06/05","PMC5992133","","10.1016/j.ajhg.2018.04.014"
"30397230","CHD3 helicase domain mutations cause a neurodevelopmental syndrome with macrocephaly and impaired speech and language","Snijders Blok L, Rousseau J, Twist J, Ehresmann S, Takaku M, Venselaar H, Rodan LH, Nowak CB, Douglas J, Swoboda KJ, Steeves MA, Sahai I, Stumpel CTRM, Stegmann APA, Wheeler P, Willing M, Fiala E, Kochhar A, Gibson WT, Cohen ASA, Agbahovbe R, Innes AM, Au PYB, Rankin J, Anderson IJ, Skinner SA, Louie RJ, Warren HE, Afenjar A, Keren B, Nava C, Buratti J, Isapof A, Rodriguez D, Lewandowski R, Propst J, van Essen T, Choi M, Lee S, Chae JH, Price S, Schnur RE, Douglas G, Wentzensen IM, Zweier C, Reis A, Bialer MG, Moore C, Koopmans M, Brilstra EH, Monroe GR, van Gassen KLI, van Binsbergen E, Newbury-Ecob R, Bownass L, Bader I, Mayr JA, Wortmann SB, Jakielski KJ, Strand EA, Kloth K, Bierhals T; DDD study, Roberts JD, Petrovich RM, Machida S, Kurumizaka H, Lelieveld S, Pfundt R, Jansen S, Deriziotis P, Faivre L, Thevenon J, Assoum M, Shriberg L, Kleefstra T, Brunner HG, Wade PA, Fisher SE, Campeau PM.","Nat Commun. 2018 Nov 5;9(1):4619. doi: 10.1038/s41467-018-06014-6.","Snijders Blok L","Nat Commun","2018","2018/11/07","PMC6218476","","10.1038/s41467-018-06014-6"
"26363033","Identification of lung cancer histology-specific variants applying Bayesian framework variant prioritization approaches within the TRICL and ILCCO consortia","Brenner DR, Amos CI, Brhane Y, Timofeeva MN, Caporaso N, Wang Y, Christiani DC, Bickeböller H, Yang P, Albanes D, Stevens VL, Gapstur S, McKay J, Boffetta P, Zaridze D, Szeszenia-Dabrowska N, Lissowska J, Rudnai P, Fabianova E, Mates D, Bencko V, Foretova L, Janout V, Krokan HE, Skorpen F, Gabrielsen ME, Vatten L, Njølstad I, Chen C, Goodman G, Lathrop M, Vooder T, Välk K, Nelis M, Metspalu A, Broderick P, Eisen T, Wu X, Zhang D, Chen W, Spitz MR, Wei Y, Su L, Xie D, She J, Matsuo K, Matsuda F, Ito H, Risch A, Heinrich J, Rosenberger A, Muley T, Dienemann H, Field JK, Raji O, Chen Y, Gosney J, Liloglou T, Davies MP, Marcus M, McLaughlin J, Orlow I, Han Y, Li Y, Zong X, Johansson M; EPIC Investigators, Liu G, Tworoger SS, Le Marchand L, Henderson BE, Wilkens LR, Dai J, Shen H, Houlston RS, Landi MT, Brennan P, Hung RJ.","Carcinogenesis. 2015 Nov;36(11):1314-26. doi: 10.1093/carcin/bgv128. Epub 2015 Sep 10.","Brenner DR","Carcinogenesis","2015","2015/09/13","PMC4635669","","10.1093/carcin/bgv128"
"28472454","Sex in basic research: concepts in the cardiovascular field","Ventura-Clapier R, Dworatzek E, Seeland U, Kararigas G, Arnal JF, Brunelleschi S, Carpenter TC, Erdmann J, Franconi F, Giannetta E, Glezerman M, Hofmann SM, Junien C, Katai M, Kublickiene K, König IR, Majdic G, Malorni W, Mieth C, Miller VM, Reynolds RM, Shimokawa H, Tannenbaum C, D'Ursi AM, Regitz-Zagrosek V.","Cardiovasc Res. 2017 Jun 1;113(7):711-724. doi: 10.1093/cvr/cvx066.","Ventura-Clapier R","Cardiovasc Res","2017","2017/05/05","","","10.1093/cvr/cvx066"
"30007417","The Chara Genome: Secondary Complexity and Implications for Plant Terrestrialization","Nishiyama T, Sakayama H, de Vries J, Buschmann H, Saint-Marcoux D, Ullrich KK, Haas FB, Vanderstraeten L, Becker D, Lang D, Vosolsobě S, Rombauts S, Wilhelmsson PKI, Janitza P, Kern R, Heyl A, Rümpler F, Villalobos LIAC, Clay JM, Skokan R, Toyoda A, Suzuki Y, Kagoshima H, Schijlen E, Tajeshwar N, Catarino B, Hetherington AJ, Saltykova A, Bonnot C, Breuninger H, Symeonidi A, Radhakrishnan GV, Van Nieuwerburgh F, Deforce D, Chang C, Karol KG, Hedrich R, Ulvskov P, Glöckner G, Delwiche CF, Petrášek J, Van de Peer Y, Friml J, Beilby M, Dolan L, Kohara Y, Sugano S, Fujiyama A, Delaux PM, Quint M, Theißen G, Hagemann M, Harholt J, Dunand C, Zachgo S, Langdale J, Maumus F, Van Der Straeten D, Gould SB, Rensing SA.","Cell. 2018 Jul 12;174(2):448-464.e24. doi: 10.1016/j.cell.2018.06.033.","Nishiyama T","Cell","2018","2018/07/16","","","10.1016/j.cell.2018.06.033"
"29171712","Perspectives in allergen immunotherapy: 2017 and beyond","Pfaar O, Bonini S, Cardona V, Demoly P, Jakob T, Jutel M, Kleine-Tebbe J, Klimek L, Klysner S, Kopp MV, Kuna P, Larché M, Muraro A, Schmidt-Weber CB, Shamji MH, Simonsen K, Somoza C, Valovirta E, Zieglmayer P, Zuberbier T, Wahn U; FASIT group.","Allergy. 2018 Jan;73 Suppl 104:5-23. doi: 10.1111/all.13355.","Pfaar O","Allergy","2018","2017/11/25","","","10.1111/all.13355"
"31872476","Perspectives in allergen immunotherapy: 2019 and beyond","Pfaar O, Agache I, de Blay F, Bonini S, Chaker AM, Durham SR, Gawlik R, Hellings PW, Jutel M, Kleine-Tebbe J, Klimek L, Kopp MV, Nandy A, Rabin RL, van Ree R, Renz H, Roberts G, Salapatek AM, Schmidt-Weber CB, Shamji MH, Sturm GJ, Virchow JC, Wahn U, Willers C, Zieglmayer P, Akdis CA.","Allergy. 2019 Dec;74 Suppl 108:3-25. doi: 10.1111/all.14077.","Pfaar O","Allergy","2019","2019/12/25","","","10.1111/all.14077"
"31548585","Publisher Correction: Shared heritability and functional enrichment across six solid cancers","Jiang X, Finucane HK, Schumacher FR, Schmit SL, Tyrer JP, Han Y, Michailidou K, Lesseur C, Kuchenbaecker KB, Dennis J, Conti DV, Casey G, Gaudet MM, Huyghe JR, Albanes D, Aldrich MC, Andrew AS, Andrulis IL, Anton-Culver H, Antoniou AC, Antonenkova NN, Arnold SM, Aronson KJ, Arun BK, Bandera EV, Barkardottir RB, Barnes DR, Batra J, Beckmann MW, Benitez J, Benlloch S, Berchuck A, Berndt SI, Bickeböller H, Bien SA, Blomqvist C, Boccia S, Bogdanova NV, Bojesen SE, Bolla MK, Brauch H, Brenner H, Brenton JD, Brook MN, Brunet J, Brunnström H, Buchanan DD, Burwinkel B, Butzow R, Cadoni G, Caldés T, Caligo MA, Campbell I, Campbell PT, Cancel-Tassin G, Cannon-Albright L, Campa D, Caporaso N, Carvalho AL, Chan AT, Chang-Claude J, Chanock SJ, Chen C, Christiani DC, Claes KBM, Claessens F, Clements J, Collée JM, Correa MC, Couch FJ, Cox A, Cunningham JM, Cybulski C, Czene K, Daly MB, deFazio A, Devilee P, Diez O, Gago-Dominguez M, Donovan JL, Dörk T, Duell EJ, Dunning AM, Dwek M, Eccles DM, Edlund CK, Edwards DRV, Ellberg C, Evans DG, Fasching PA, Ferris RL, Liloglou T, Figueiredo JC, Fletcher O, Fortner RT, Fostira F, Franceschi S, Friedman E, Gallinger SJ, Ganz PA, et al.","Nat Commun. 2019 Sep 23;10(1):4386. doi: 10.1038/s41467-019-12095-8.","Jiang X","Nat Commun","2019","2019/09/25","PMC6757065","","10.1038/s41467-019-12095-8"
